,PontosCredito,Idade,VinculoEmpresa,DinheiroRestante,NumProdutosComprados,CartaoCredito,MembroAtivo,SalarioEstimado,Pais_France,Pais_Germany,Pais_Spain,Sexo_Male,Sexo_Female,Churn
386,676,30,5,0.0,2,0,0,179066.58,0,0,1,0,1,0
387,680,48,8,115115.38,1,1,0,139558.6,0,1,0,0,1,1
388,685,40,7,74896.92,1,1,0,198694.2,0,0,1,1,0,0
389,738,67,1,130652.52,1,0,1,22762.23,1,0,0,0,1,0
390,777,58,4,0.0,1,1,1,62449.07,1,0,0,0,1,1
391,683,36,7,0.0,2,1,0,104786.59,0,0,1,0,1,0
392,574,35,5,163856.76,1,1,1,15118.2,0,1,0,1,0,0
393,601,29,9,0.0,1,1,1,80393.27,1,0,0,1,0,0
394,634,24,2,87413.19,1,1,0,63340.65,1,0,0,0,1,0
395,577,43,3,127940.47,1,0,0,125140.72,0,1,0,0,1,1
396,783,59,9,126224.87,1,1,1,4423.63,0,0,1,0,1,0
397,677,36,7,0.0,1,1,0,47318.75,1,0,0,0,1,0
398,850,36,1,104077.19,2,0,1,68594.0,1,0,0,1,0,0
399,850,29,7,0.0,2,1,0,23237.25,0,0,1,0,1,0
400,693,21,1,0.0,2,1,1,3494.02,1,0,0,1,0,0
401,718,63,7,123204.88,1,1,1,100538.8,0,1,0,1,0,0
402,568,38,3,132951.92,1,0,1,124486.28,1,0,0,0,1,0
403,580,23,5,113923.81,2,0,0,196241.43,1,0,0,0,1,0
404,591,39,4,150500.64,1,1,0,14928.8,1,0,0,0,1,0
405,622,32,6,169089.38,2,1,0,101057.95,1,0,0,0,1,0
406,591,40,2,99886.42,2,1,1,88695.19,1,0,0,1,0,0
407,537,66,8,103291.25,2,1,1,130664.79,0,1,0,1,0,0
408,633,37,9,156091.97,1,1,0,72008.61,1,0,0,0,1,0
409,686,56,5,111642.08,1,1,1,80553.87,0,1,0,0,1,0
410,714,27,3,0.0,3,1,1,129130.09,0,0,1,1,0,0
411,710,34,9,134260.36,2,1,0,147074.67,0,1,0,1,0,0
412,547,48,1,179380.74,2,0,1,69263.1,1,0,0,0,1,0
413,634,63,10,0.0,2,1,0,30772.86,0,0,1,1,0,1
414,604,32,7,127849.38,1,1,0,15798.7,1,0,0,0,1,0
415,616,30,2,0.0,2,1,0,199099.51,0,0,1,1,0,0
416,581,47,1,122949.14,1,0,0,180251.68,1,0,0,0,1,1
417,603,38,8,59360.77,1,1,1,191457.06,1,0,0,1,0,0
418,622,41,2,127087.06,1,1,0,102402.91,1,0,0,1,0,1
419,448,25,2,0.0,2,0,0,95215.73,0,0,1,1,0,0
420,560,47,1,0.0,1,0,0,128882.66,0,0,1,1,0,1
421,743,37,8,69143.91,2,0,1,105780.18,1,0,0,1,0,0
422,705,30,1,0.0,1,1,1,181300.32,1,0,0,1,0,0
423,593,74,5,161434.36,2,1,1,65532.17,0,1,0,1,0,0
424,798,60,6,96956.1,1,1,0,31907.44,1,0,0,0,1,1
425,520,43,7,0.0,2,1,1,36202.74,0,0,1,1,0,0
426,564,36,7,206329.65,1,1,1,46632.87,1,0,0,0,1,1
427,648,32,8,0.0,1,1,0,133653.38,0,0,1,1,0,0
428,638,35,1,0.0,2,1,0,165370.66,0,0,1,1,0,0
429,671,34,5,164757.56,1,1,0,110748.88,1,0,0,0,1,0
430,540,37,6,0.0,2,1,0,141998.89,1,0,0,1,0,0
431,694,36,3,97530.25,1,1,1,117140.41,1,0,0,1,0,0
432,827,35,0,0.0,2,0,1,184514.01,0,0,1,0,1,0
433,763,37,8,0.0,2,1,1,933.38,0,0,1,1,0,0
434,580,36,6,145387.32,2,1,1,169963.2,0,1,0,0,1,1
435,549,45,3,143734.01,2,1,1,96404.38,0,1,0,0,1,0
436,792,30,8,0.0,2,1,0,199644.2,1,0,0,1,0,0
437,713,42,3,0.0,2,0,0,82565.01,1,0,0,0,1,0
438,600,29,8,0.0,2,0,1,34747.43,1,0,0,1,0,0
439,612,41,5,0.0,3,0,0,151256.22,1,0,0,1,0,0
440,694,32,0,91956.49,1,1,1,59961.81,1,0,0,1,0,0
441,772,43,6,0.0,2,1,1,57675.88,1,0,0,1,0,0
442,733,24,3,161884.99,1,1,1,9617.24,1,0,0,0,1,0
443,622,43,8,0.0,2,1,0,100618.17,1,0,0,1,0,0
444,597,43,2,85162.26,1,0,1,5104.08,0,0,1,1,0,1
445,636,38,1,0.0,1,1,0,45015.38,1,0,0,0,1,0
446,705,54,3,125889.3,3,1,0,96013.5,0,1,0,0,1,1
447,416,32,0,0.0,2,0,1,878.87,1,0,0,1,0,0
448,481,37,8,0.0,2,1,0,44215.86,0,0,1,0,1,0
449,565,38,5,126645.13,1,1,1,168303.55,1,0,0,0,1,0
450,712,35,7,124616.23,1,1,1,69320.97,1,0,0,1,0,0
451,414,38,8,0.0,1,0,1,77661.12,1,0,0,1,0,1
452,589,45,1,0.0,1,0,0,125939.22,0,0,1,0,1,1
453,597,38,6,115702.67,2,1,1,25059.05,0,0,1,1,0,0
454,818,31,1,186796.37,1,0,0,178252.63,1,0,0,0,1,0
455,716,38,1,0.0,2,1,1,99661.46,1,0,0,0,1,0
456,623,37,4,140211.88,1,1,1,93832.33,1,0,0,0,1,0
457,763,23,2,0.0,2,1,0,153983.99,1,0,0,0,1,0
458,449,33,8,0.0,2,0,0,156792.89,0,0,1,0,1,0
459,646,52,8,59669.43,1,0,0,172495.81,1,0,0,1,0,1
460,598,19,3,150348.37,1,1,1,173784.04,0,1,0,1,0,0
461,721,33,4,72535.45,1,1,1,103931.49,0,0,1,0,1,0
462,600,57,9,138456.03,2,1,1,103548.25,0,1,0,1,0,0
463,673,41,9,98612.1,1,1,0,151349.35,0,1,0,0,1,0
464,613,40,7,124339.9,1,0,0,193309.58,1,0,0,1,0,0
465,505,25,5,114268.85,2,1,1,126728.27,0,1,0,0,1,0
466,794,45,8,88656.37,2,1,0,116547.31,0,0,1,1,0,0
467,658,35,5,126397.66,1,0,0,156361.58,1,0,0,0,1,1
468,805,50,9,130023.38,1,1,0,62989.82,0,1,0,1,0,1
469,711,36,9,137688.71,1,1,1,46884.1,1,0,0,1,0,0
470,635,42,1,146766.72,2,0,1,164357.1,1,0,0,1,0,0
471,598,27,8,90721.52,2,1,0,109296.18,0,0,1,1,0,0
472,688,32,6,123157.95,1,1,0,172531.23,1,0,0,0,1,0
473,721,36,3,65253.07,2,1,0,28737.78,0,1,0,0,1,0
474,695,42,7,121453.63,1,0,0,46374.64,1,0,0,0,1,0
475,613,19,5,0.0,1,1,1,176903.35,0,0,1,1,0,0
476,628,36,3,91286.51,1,1,0,63085.94,0,1,0,0,1,0
477,732,62,2,0.0,2,1,1,25438.87,1,0,0,1,0,0
478,661,35,5,128415.45,1,1,0,142626.49,0,0,1,0,1,0
479,588,27,8,0.0,1,1,0,20066.38,1,0,0,0,1,0
480,549,24,9,0.0,2,1,1,14406.41,0,0,1,0,1,0
481,725,36,4,118520.26,1,0,0,131173.9,0,0,1,0,1,1
482,429,60,7,0.0,2,1,1,163691.48,1,0,0,1,0,0
483,745,55,9,110123.59,1,0,1,51548.14,1,0,0,0,1,1
484,626,62,3,0.0,1,1,1,65010.74,0,0,1,1,0,0
485,557,27,3,87739.08,1,1,1,123096.56,1,0,0,0,1,0
486,550,45,0,0.0,2,0,1,70399.71,0,0,1,1,0,0
487,458,28,2,171932.26,2,1,1,9578.24,0,1,0,0,1,0
488,850,40,6,124788.18,1,1,0,65612.12,1,0,0,1,0,0
489,543,35,10,59408.63,1,1,0,76773.53,0,0,1,1,0,0
490,687,38,9,122570.87,1,1,1,35608.88,1,0,0,1,0,0
491,684,18,9,90544.0,1,0,1,4777.23,0,1,0,1,0,0
492,850,71,4,0.0,2,1,1,107236.87,1,0,0,0,1,0
493,683,43,4,115888.04,1,1,1,117349.19,0,1,0,0,1,1
494,691,44,6,134066.1,2,1,1,197572.41,1,0,0,0,1,0
495,602,53,5,98268.84,1,0,1,45038.29,0,1,0,0,1,1
496,609,25,10,0.0,1,0,1,109895.16,1,0,0,1,0,0
497,730,47,7,0.0,1,1,0,33373.26,1,0,0,0,1,1
498,692,29,4,0.0,1,1,0,76755.99,1,0,0,1,0,1
499,628,39,1,115341.19,1,1,1,107674.3,0,1,0,1,0,1
500,686,32,6,0.0,2,1,1,179093.26,1,0,0,1,0,0
501,632,42,4,119624.6,2,1,1,195978.86,0,1,0,1,0,0
502,559,24,3,114739.92,1,1,0,85891.02,0,0,1,1,0,1
503,561,27,9,135637.0,1,1,0,153080.4,1,0,0,0,1,1
504,517,56,9,142147.32,1,0,0,39488.04,1,0,0,1,0,1
505,569,41,4,120243.49,1,1,0,163150.03,1,0,0,1,0,1
506,683,40,1,0.0,2,0,0,75762.0,1,0,0,0,1,0
507,759,45,8,0.0,2,1,1,99251.24,1,0,0,0,1,0
508,426,34,3,0.0,2,1,1,61230.83,1,0,0,0,1,0
509,601,74,2,0.0,2,0,1,51554.58,1,0,0,1,0,0
510,735,53,8,123845.36,2,0,1,170454.93,1,0,0,0,1,1
511,667,39,2,0.0,2,1,0,40721.24,0,0,1,0,1,1
512,741,32,5,0.0,1,1,1,64839.23,1,0,0,1,0,0
513,511,30,5,0.0,2,1,0,143994.86,1,0,0,0,1,0
514,508,41,5,0.0,2,1,1,94170.84,1,0,0,0,1,0
515,529,31,7,0.0,2,1,1,175697.87,1,0,0,0,1,0
516,673,44,8,133444.97,1,0,1,5708.19,1,0,0,0,1,0
517,515,40,10,121355.99,1,1,0,138360.29,0,0,1,1,0,0
518,850,49,8,98649.55,1,1,0,119174.88,0,1,0,1,0,1
519,627,28,5,71097.23,1,1,1,130504.49,0,1,0,1,0,0
520,636,36,5,117559.05,2,1,1,111573.3,1,0,0,1,0,0
521,798,28,3,0.0,2,1,0,2305.27,1,0,0,1,0,0
522,700,35,4,95853.39,2,1,0,192933.37,0,1,0,1,0,0
523,514,35,3,121030.9,1,1,0,10008.68,1,0,0,1,0,0
524,713,37,8,0.0,1,1,1,16403.41,1,0,0,0,1,0
525,467,28,10,126315.26,1,1,0,32349.29,0,1,0,1,0,1
526,689,33,2,161814.64,2,1,0,169381.9,0,1,0,1,0,0
527,510,31,0,113688.63,1,1,0,33099.41,0,1,0,1,0,1
528,618,56,7,0.0,1,1,1,142400.27,1,0,0,1,0,1
529,474,45,10,0.0,2,0,0,172175.9,1,0,0,1,0,0
530,754,37,6,0.0,1,1,1,116141.72,1,0,0,1,0,0
531,703,56,9,0.0,1,0,0,85547.33,1,0,0,1,0,1
532,683,30,10,57657.49,1,0,0,79240.9,1,0,0,1,0,0
533,597,26,8,149989.39,1,1,0,42330.58,1,0,0,0,1,0
534,812,24,10,0.0,2,1,1,156906.15,1,0,0,1,0,0
535,832,34,6,138190.13,2,0,1,146511.2,0,0,1,0,1,0
536,506,43,2,0.0,2,1,0,105568.6,1,0,0,1,0,0
537,685,40,7,0.0,1,1,0,72852.74,1,0,0,0,1,1
538,632,50,5,107959.39,1,1,1,6985.34,0,1,0,0,1,1
539,666,27,4,0.0,2,0,0,88751.45,1,0,0,0,1,0
540,775,38,6,179886.41,2,0,0,153122.58,0,1,0,0,1,0
541,698,39,9,161993.89,1,0,0,90212.38,0,0,1,0,1,0
542,657,39,4,80293.81,1,1,0,97192.76,1,0,0,0,1,0
543,748,34,8,0.0,2,1,0,53584.03,1,0,0,0,1,0
544,642,56,6,103244.86,2,1,0,143049.72,0,1,0,0,1,1
545,844,29,8,0.0,2,0,0,147342.03,1,0,0,0,1,0
546,766,45,6,0.0,2,0,0,147184.74,1,0,0,0,1,0
547,708,43,0,118994.84,1,1,0,181499.77,0,1,0,0,1,1
548,705,35,4,136496.12,2,1,0,116672.02,0,1,0,1,0,0
549,695,29,9,0.0,2,1,0,111565.45,1,0,0,0,1,0
550,507,32,7,0.0,2,1,0,67926.18,0,0,1,1,0,0
551,614,34,5,0.0,2,1,0,185561.89,1,0,0,0,1,0
552,543,64,4,0.0,2,1,1,148305.82,1,0,0,1,0,0
553,562,75,5,87140.85,1,1,1,39351.64,1,0,0,1,0,0
554,607,62,8,108004.64,1,1,1,23386.77,0,0,1,0,1,1
555,709,41,3,150300.65,2,1,0,71672.86,1,0,0,0,1,0
556,634,77,5,0.0,2,1,1,161579.85,1,0,0,1,0,0
557,778,47,6,127299.34,2,1,0,124694.99,0,0,1,0,1,0
558,633,58,6,98308.51,1,1,1,132034.13,0,0,1,1,0,0
559,645,28,7,117466.03,2,1,1,34490.06,0,1,0,1,0,0
560,618,35,10,0.0,2,1,0,180439.75,1,0,0,0,1,0
561,607,36,10,106702.94,2,0,0,198313.69,0,1,0,1,0,0
562,616,37,9,0.0,1,1,0,111312.96,1,0,0,1,0,0
563,679,34,7,160515.37,1,1,0,121904.14,1,0,0,1,0,0
564,630,51,0,108449.23,3,0,0,88372.69,0,1,0,0,1,1
565,646,38,2,0.0,2,0,0,178752.73,1,0,0,0,1,0
566,528,32,2,99092.45,1,0,1,111149.98,0,1,0,1,0,0
567,776,37,2,0.0,1,0,1,8065.0,1,0,0,1,0,0
568,697,74,3,108071.36,2,1,1,16445.79,0,1,0,0,1,0
569,639,43,6,99610.92,2,1,0,187296.78,1,0,0,1,0,0
570,651,41,4,133432.59,1,0,1,151303.48,0,1,0,0,1,0
571,683,25,4,0.0,2,1,0,152698.24,1,0,0,1,0,0
572,523,24,5,172231.93,1,0,1,155144.12,0,0,1,0,1,0
573,850,61,1,0.0,1,1,0,53067.83,1,0,0,1,0,1
574,617,39,5,83348.89,3,1,0,7953.62,0,1,0,0,1,1
575,645,47,9,152076.93,1,1,0,121840.2,0,1,0,1,0,1
576,692,36,4,0.0,1,1,0,185580.89,1,0,0,0,1,1
577,637,41,2,0.0,2,0,1,102515.42,1,0,0,1,0,0
578,704,50,4,165438.26,1,1,0,120770.75,1,0,0,1,0,1
579,829,27,9,112045.67,1,1,1,119708.21,0,1,0,0,1,1
580,591,39,3,0.0,3,1,0,140469.38,0,0,1,0,1,1
581,850,35,9,0.0,2,0,0,25329.48,1,0,0,0,1,0
582,670,33,1,0.0,2,1,1,86413.11,1,0,0,1,0,0
583,691,52,3,0.0,1,1,0,175843.68,1,0,0,1,0,1
584,749,42,1,129776.72,2,0,1,143538.51,1,0,0,1,0,0
585,585,33,8,0.0,2,1,0,114182.07,0,0,1,0,1,0
586,679,24,6,114948.76,2,0,1,135768.25,1,0,0,0,1,0
587,687,35,3,0.0,2,1,1,176450.19,0,0,1,1,0,0
588,689,31,3,139799.63,1,0,1,120663.57,0,0,1,0,1,0
589,546,45,2,0.0,1,0,0,197789.83,0,0,1,0,1,1
590,711,34,6,0.0,2,1,1,175310.38,1,0,0,0,1,0
591,568,40,1,99282.63,1,0,0,134600.94,0,1,0,1,0,1
592,672,43,5,0.0,2,1,1,64515.5,0,0,1,1,0,0
593,690,29,5,0.0,2,1,0,108577.97,1,0,0,1,0,0
594,560,66,9,0.0,1,1,1,15928.49,1,0,0,0,1,0
595,734,22,5,130056.23,1,0,0,121894.31,1,0,0,1,0,1
596,767,47,2,0.0,1,1,0,48161.18,0,0,1,1,0,1
597,785,28,8,0.0,2,1,0,77231.27,1,0,0,1,0,0
598,702,34,4,100054.77,1,1,0,109496.45,1,0,0,1,0,0
599,840,51,1,87779.83,1,0,1,36687.11,0,1,0,0,1,1
600,666,47,5,0.0,1,0,0,166650.9,0,0,1,0,1,1
601,545,74,3,0.0,2,1,1,161326.73,0,0,1,0,1,0
602,629,31,6,0.0,1,1,1,16447.6,1,0,0,0,1,1
603,689,45,0,130170.82,2,1,0,150856.38,0,1,0,1,0,0
604,771,51,5,135506.58,3,1,1,152479.64,0,0,1,1,0,1
605,547,43,1,92350.36,1,0,1,80262.91,1,0,0,1,0,0
606,681,65,7,134714.7,2,0,1,190419.81,0,0,1,1,0,0
607,645,24,3,34547.82,1,1,1,11638.17,1,0,0,0,1,0
608,652,51,3,0.0,1,1,0,173989.47,1,0,0,0,1,1
609,762,34,4,88815.56,2,1,0,68562.26,0,1,0,1,0,1
610,608,40,7,96202.32,1,0,0,161154.85,0,1,0,0,1,0
611,598,32,9,123938.6,2,1,0,198894.42,0,1,0,1,0,0
612,538,39,7,108055.1,2,1,0,27231.26,0,1,0,1,0,0
613,670,29,9,0.0,2,1,0,27359.19,0,0,1,0,1,0
614,529,30,2,116295.29,1,1,0,75285.47,1,0,0,1,0,0
615,758,68,6,112595.85,1,1,0,35865.44,0,1,0,1,0,1
616,687,35,3,99587.43,1,1,1,1713.1,1,0,0,0,1,1
617,429,24,4,95741.75,1,1,0,46170.75,1,0,0,1,0,0
618,610,36,7,115462.02,1,0,1,42581.04,0,1,0,1,0,0
619,619,41,5,92467.58,1,1,0,38270.47,0,1,0,0,1,0
620,625,36,9,108546.16,3,1,0,133807.77,1,0,0,1,0,1
621,663,39,4,0.0,1,1,0,76884.05,1,0,0,1,0,0
622,739,34,9,0.0,1,1,0,60584.33,1,0,0,1,0,0
623,695,39,5,0.0,2,0,0,102763.69,0,0,1,0,1,0
624,536,32,7,178011.5,2,1,0,22375.14,1,0,0,1,0,0
625,691,41,8,109153.96,3,1,1,148848.76,0,1,0,0,1,1
626,615,66,7,0.0,2,1,1,74580.8,1,0,0,1,0,0
627,448,36,6,83947.12,2,1,0,81999.53,1,0,0,0,1,0
628,588,34,10,129417.82,1,1,0,153727.32,0,1,0,0,1,0
629,607,38,3,98205.77,1,1,0,176318.27,0,1,0,1,0,0
630,605,43,8,125338.8,2,1,0,23970.13,0,1,0,0,1,0
631,585,34,1,0.0,1,1,1,75503.6,1,0,0,0,1,0
632,413,34,9,0.0,2,0,0,6534.18,1,0,0,1,0,0
633,566,54,4,118614.6,2,1,1,172601.62,0,1,0,1,0,0
634,639,28,8,0.0,2,1,0,126561.07,0,0,1,1,0,0
635,713,45,4,131038.14,1,1,0,74005.04,0,1,0,1,0,1
636,530,41,4,0.0,2,0,1,147606.71,0,0,1,0,1,0
637,675,32,8,197436.82,1,1,1,52710.7,0,0,1,1,0,0
638,572,35,1,139979.07,1,1,0,185662.84,0,1,0,0,1,0
639,825,34,9,0.0,2,1,1,31933.06,1,0,0,1,0,0
640,458,35,5,166492.48,1,1,0,135287.74,0,0,1,0,1,0
641,554,41,4,112152.89,1,0,1,36242.19,0,0,1,0,1,0
642,671,31,6,105864.6,2,1,0,145567.34,0,1,0,0,1,0
643,467,57,1,0.0,2,1,1,114448.77,1,0,0,1,0,0
644,642,35,2,133161.95,1,0,1,122254.86,1,0,0,1,0,0
645,485,30,5,156771.68,1,1,1,141148.21,0,1,0,0,1,0
646,833,37,8,151226.18,2,1,1,136129.49,1,0,0,1,0,0
647,802,41,4,90757.64,2,0,1,169183.66,0,1,0,0,1,0
648,810,32,9,120879.73,2,0,1,78896.59,1,0,0,1,0,0
649,850,22,3,0.0,1,1,1,144385.54,0,0,1,1,0,0
650,838,39,5,166733.92,2,1,0,14279.44,0,0,1,0,1,0
651,625,57,7,0.0,1,0,0,84106.17,0,0,1,0,1,1
652,587,33,5,100116.82,1,1,0,34215.58,1,0,0,1,0,0
653,629,39,5,0.0,2,0,0,116748.14,0,0,1,1,0,0
654,610,27,2,0.0,2,1,0,14546.76,1,0,0,0,1,0
655,451,33,6,0.0,2,1,0,184954.11,1,0,0,1,0,0
656,675,66,5,115654.47,2,1,1,131970.86,0,0,1,1,0,0
657,710,34,8,147833.3,2,0,1,1561.58,0,1,0,1,0,0
658,711,45,1,97486.15,2,1,0,50610.62,0,1,0,0,1,0
659,619,29,4,98955.87,1,0,1,131712.51,0,1,0,1,0,0
660,761,34,2,0.0,2,1,0,61251.25,0,0,1,0,1,0
661,433,34,9,152806.74,1,1,0,19687.99,0,0,1,1,0,0
662,552,29,10,0.0,2,1,0,12186.83,1,0,0,1,0,0
663,582,43,5,153313.67,1,0,0,170563.73,1,0,0,0,1,0
664,514,26,1,0.0,2,0,0,121551.93,1,0,0,1,0,0
665,630,37,6,0.0,2,1,1,82647.65,1,0,0,1,0,0
666,762,26,7,123709.46,2,1,1,169654.57,0,0,1,0,1,0
667,787,39,7,171646.76,1,0,1,100791.36,0,0,1,0,1,0
668,673,32,8,121240.76,1,1,0,116969.73,1,0,0,1,0,0
669,445,25,6,0.0,2,1,0,119425.94,1,0,0,1,0,0
670,642,40,7,0.0,2,1,0,10712.82,1,0,0,0,1,0
671,579,29,10,73194.52,2,1,1,129209.09,1,0,0,0,1,0
672,817,37,6,81070.34,2,1,0,80985.88,1,0,0,0,1,0
673,670,38,4,119624.54,2,1,1,110472.12,1,0,0,0,1,0
674,616,18,6,0.0,2,1,1,27308.58,1,0,0,1,0,0
675,515,37,2,90432.92,1,1,1,188366.04,0,1,0,1,0,1
676,627,32,1,0.0,1,1,0,106851.7,1,0,0,0,1,0
677,659,38,9,0.0,2,1,1,132809.18,1,0,0,0,1,0
678,850,45,2,122311.21,1,1,1,19482.5,0,0,1,0,1,0
679,404,54,4,125456.07,1,1,0,83715.66,0,1,0,0,1,1
680,696,31,8,122021.92,2,1,0,33828.64,0,1,0,0,1,0
681,668,32,10,92041.87,1,1,1,43595.9,0,1,0,0,1,0
682,716,29,6,0.0,2,1,1,98998.61,1,0,0,0,1,0
683,676,34,8,100359.54,1,0,0,46038.28,1,0,0,0,1,0
684,546,42,7,139070.51,1,1,1,86945.0,0,0,1,1,0,0
685,575,37,9,133292.45,1,1,0,111175.09,0,0,1,0,1,0
686,671,28,8,119859.52,2,1,0,125422.66,0,1,0,1,0,0
687,517,28,2,115062.61,1,1,0,179056.23,1,0,0,1,0,0
688,850,40,7,104449.8,1,1,1,747.88,0,1,0,0,1,0
689,685,21,6,97956.5,1,1,1,164966.27,0,1,0,0,1,0
690,698,36,6,0.0,2,0,1,19231.98,1,0,0,1,0,0
691,708,40,8,83015.71,1,1,0,101089.76,0,0,1,1,0,0
692,723,28,5,91938.31,1,1,0,143481.85,0,1,0,0,1,0
693,534,24,1,0.0,1,1,1,169653.32,1,0,0,1,0,0
694,659,32,9,0.0,2,1,1,93155.75,1,0,0,0,1,0
695,688,40,6,0.0,1,1,1,47886.44,1,0,0,1,0,0
696,677,35,0,0.0,2,0,0,76637.38,0,0,1,0,1,0
697,500,34,6,0.0,1,1,1,140268.45,1,0,0,0,1,0
698,652,30,2,176166.56,2,1,1,152210.81,1,0,0,1,0,0
699,744,56,9,0.0,2,1,1,169498.61,1,0,0,1,0,0
700,633,39,2,0.0,2,0,0,191207.03,0,0,1,0,1,0
701,588,42,2,164307.77,1,1,0,48498.19,0,1,0,0,1,0
702,705,37,10,0.0,2,1,1,13935.53,1,0,0,0,1,1
703,768,28,3,109118.05,2,0,1,50911.41,1,0,0,0,1,0
704,815,38,2,48387.0,1,1,0,184796.84,0,0,1,0,1,0
705,746,25,9,0.0,2,0,1,88728.47,1,0,0,1,0,0
706,727,28,1,0.0,1,1,0,40357.39,0,0,1,1,0,0
707,536,35,4,121520.36,1,0,0,77178.42,0,1,0,0,1,0
708,747,41,5,0.0,2,1,1,22750.17,1,0,0,1,0,0
709,678,28,5,138668.18,1,1,1,54144.01,0,0,1,1,0,0
710,560,24,1,116084.32,1,1,0,89734.7,1,0,0,1,0,0
711,607,31,8,0.0,2,1,1,43196.5,1,0,0,1,0,0
712,663,33,8,122528.18,1,1,0,196260.3,0,0,1,0,1,0
713,641,35,4,0.0,2,0,0,125986.18,1,0,0,0,1,0
714,642,30,8,134497.27,1,0,0,43250.54,0,1,0,1,0,0
715,731,41,9,152243.57,1,1,1,88783.59,1,0,0,0,1,0
716,655,35,1,82231.51,2,1,0,88798.02,0,0,1,0,1,0
717,700,44,2,58781.76,1,1,0,16874.92,1,0,0,0,1,0
718,576,36,8,166287.85,1,1,1,23305.85,0,1,0,0,1,0
719,751,34,8,127095.14,2,0,0,479.54,0,0,1,0,1,0
720,552,33,3,144962.74,1,1,0,58844.84,0,1,0,1,0,1
721,580,38,9,115442.19,2,1,0,128481.5,0,1,0,1,0,1
722,617,50,7,0.0,1,1,0,184839.7,0,0,1,1,0,1
723,657,42,5,41473.33,1,1,0,112979.6,0,0,1,1,0,1
724,570,30,10,176173.52,1,1,0,97045.32,1,0,0,0,1,1
725,845,43,3,152063.59,2,1,0,97910.06,0,1,0,0,1,0
726,496,59,7,91680.1,2,1,0,163141.18,0,1,0,0,1,1
727,609,31,9,103837.75,1,1,1,150218.11,0,1,0,1,0,0
728,760,42,0,77992.97,2,1,1,97906.38,0,1,0,1,0,0
729,809,24,7,109558.36,1,1,0,183515.13,1,0,0,1,0,0
730,426,34,9,0.0,2,1,0,107876.91,1,0,0,1,0,0
731,745,34,7,132944.53,1,1,1,31802.92,0,0,1,1,0,0
732,701,34,3,105588.66,1,0,1,74694.41,1,0,0,0,1,0
733,657,36,8,188241.05,2,0,0,183058.51,0,0,1,1,0,1
734,493,36,5,148667.81,2,1,0,56092.51,1,0,0,0,1,0
735,611,52,7,0.0,1,0,1,73585.18,0,0,1,1,0,1
736,776,32,4,109421.13,2,1,1,126517.46,0,1,0,0,1,0
737,588,37,2,0.0,2,0,1,187816.59,0,0,1,1,0,0
738,727,38,2,62276.99,1,1,1,59280.79,0,0,1,1,0,0
739,613,38,9,126265.88,2,0,0,15859.95,0,1,0,1,0,0
740,793,63,0,0.0,2,0,1,27166.75,0,0,1,1,0,0
741,681,44,3,105206.7,2,1,1,163558.36,0,1,0,0,1,0
742,687,48,4,0.0,2,1,1,170893.85,1,0,0,1,0,0
743,655,39,6,94631.26,2,1,1,148948.52,1,0,0,0,1,0
744,470,39,5,117469.91,2,0,0,63705.9,0,1,0,1,0,0
745,620,25,8,141825.88,1,1,1,73857.94,0,1,0,0,1,1
746,779,33,3,0.0,2,1,0,30804.68,0,0,1,1,0,0
747,778,34,7,109564.1,1,0,1,113046.81,1,0,0,0,1,0
748,669,51,3,88827.53,1,0,0,85250.77,0,0,1,1,0,1
749,768,29,2,95984.69,2,1,1,73686.75,1,0,0,1,0,0
750,651,34,9,0.0,2,1,0,138113.71,1,0,0,0,1,0
751,558,36,0,126606.63,2,1,1,172363.52,0,1,0,0,1,0
752,681,58,8,93173.88,1,1,1,139761.25,1,0,0,0,1,0
753,755,43,6,165048.5,3,1,0,16929.41,0,1,0,1,0,1
754,606,42,10,0.0,2,1,0,177938.52,0,0,1,1,0,0
755,683,73,8,137732.23,2,1,1,133210.44,1,0,0,0,1,0
756,744,50,1,121498.11,2,0,1,106061.47,0,1,0,0,1,1
757,630,55,2,0.0,1,1,1,106202.07,1,0,0,1,0,1
758,661,41,1,0.0,2,0,1,131300.68,1,0,0,0,1,0
759,636,37,9,157098.52,1,1,1,153535.27,0,1,0,0,1,0
760,692,34,4,109699.08,1,1,1,37898.91,0,0,1,0,1,0
761,631,33,2,0.0,2,1,1,158268.84,0,0,1,1,0,0
762,749,32,7,79523.13,1,0,1,157648.12,0,1,0,0,1,0
763,656,37,2,0.0,2,0,1,67840.81,1,0,0,1,0,0
764,563,39,5,0.0,2,1,1,17603.81,1,0,0,0,1,0
765,582,41,1,40488.76,1,1,0,128528.83,1,0,0,1,0,0
766,678,49,2,116933.11,1,1,0,195053.58,0,1,0,1,0,1
767,643,37,6,0.0,2,0,0,142454.77,1,0,0,1,0,0
768,358,52,8,143542.36,3,1,0,141959.11,0,0,1,0,1,1
769,464,34,5,76001.57,1,1,1,158668.87,0,0,1,0,1,0
770,507,33,7,0.0,2,1,1,85411.01,1,0,0,1,0,0
771,589,38,4,0.0,1,1,0,95483.48,1,0,0,1,0,1
772,554,43,2,120847.11,1,1,0,7611.61,0,1,0,0,1,1
773,607,33,8,91301.72,1,0,1,130824.57,1,0,0,0,1,0
774,522,37,3,95022.57,1,1,1,129107.59,0,1,0,0,1,0
775,568,51,4,0.0,3,1,1,66586.56,1,0,0,1,0,0
